after size,drift size,drifted features types,total drift type,count,after accuracy decrease,after retrain accuracy increase,before after retrain accuracy increase,STAT_SFLDT fix accuracy increase,STAT_SFLDT wasted effort,BARINEL fix accuracy increase,BARINEL wasted effort,BARINEL_Paths_After fix accuracy increase,BARINEL_Paths_After wasted effort,STAT_BARINEL_Paths_After fix accuracy increase,STAT_BARINEL_Paths_After wasted effort,BARINEL_Paths_Difference fix accuracy increase,BARINEL_Paths_Difference wasted effort,STAT_BARINEL_Paths_Difference fix accuracy increase,STAT_BARINEL_Paths_Difference wasted effort,BARINEL_Features fix accuracy increase,BARINEL_Features wasted effort,BARINEL_Features_Paths_After fix accuracy increase,BARINEL_Features_Paths_After wasted effort,BARINEL_Features_Paths_Difference fix accuracy increase,BARINEL_Features_Paths_Difference wasted effort,SFLDT_Features fix accuracy increase,SFLDT_Features wasted effort,fuzzy participation STAT_SFLDT fix accuracy increase,fuzzy participation STAT_SFLDT wasted effort,fuzzy participation BARINEL fix accuracy increase,fuzzy participation BARINEL wasted effort,fuzzy participation BARINEL_Paths_After fix accuracy increase,fuzzy participation BARINEL_Paths_After wasted effort,fuzzy participation STAT_BARINEL_Paths_After fix accuracy increase,fuzzy participation STAT_BARINEL_Paths_After wasted effort,fuzzy participation BARINEL_Paths_Difference fix accuracy increase,fuzzy participation BARINEL_Paths_Difference wasted effort,fuzzy participation STAT_BARINEL_Paths_Difference fix accuracy increase,fuzzy participation STAT_BARINEL_Paths_Difference wasted effort,fuzzy participation BARINEL_Features fix accuracy increase,fuzzy participation BARINEL_Features wasted effort,fuzzy participation BARINEL_Features_Paths_After fix accuracy increase,fuzzy participation BARINEL_Features_Paths_After wasted effort,fuzzy participation BARINEL_Features_Paths_Difference fix accuracy increase,fuzzy participation BARINEL_Features_Paths_Difference wasted effort,fuzzy participation SFLDT_Features fix accuracy increase,fuzzy participation SFLDT_Features wasted effort
1,3,"binary, binary, numeric",mixed,1216,53044.15584,49078.78788,15172.72727,,,,,,,,,,,,,,,,,,,,,10531.60173,12512,0,432,0,432,35311.68831,0,9051.082251,0,35311.68831,0,53076.19048,0,8463.203463,432,8463.203463,432,53076.19048,0
1,3,"binary, numeric, binary",mixed,2088,96193.93939,74069.69697,29542.58658,,,,,,,,,,,,,,,,,,,,,22235.93074,18620,8403.896104,960,8437.229437,960,54790.04329,0,11325.97403,0,54790.04329,0,76941.99134,4,11632.90043,964,12732.90043,960,78041.99134,0
1,3,"numeric, binary, binary",mixed,320,15615.58442,10483.98268,4548.484848,,,,,,,,,,,,,,,,,,,,,3779.220779,2752,2090.04329,208,2156.709957,192,7384.415584,0,579.2207792,0,7384.415584,0,10903.8961,32,1428.571429,224,1228.571429,192,10703.8961,0
1,3,"numeric, numeric, numeric",numeric,163816,9264181.409,-2430039.316,2227153.96,,,,,,,,,,,,,,,,,,,,,363080.5542,4211832,808732.4875,130182,860313.4102,105242,1044729.99,131723,913981.5811,101576,911409.5863,102762,1277722.057,155961,1195597.925,151766,931166.8363,129039,1281053.694,179894
1,4,"binary, binary, binary, numeric",mixed,33024,1438940.26,1334503.896,492583.9827,,,,,,,,,,,,,,,,,,,,,389506.4935,275456,172294.3723,12096,172294.3723,12096,949205.1948,0,202628.5714,0,949205.1948,0,1443328.139,0,230070.9957,12096,230070.9957,12096,1443328.139,0
1,4,"binary, binary, numeric, binary",mixed,592,34533.33333,7866.666667,1475,,,,,,,,,,,,,,,,,,,,,933.3333333,0,-1733.333333,0,-2200,0,-2000,0,-2000,0,-2000,0,1600,0,1600,0,3400,0,3400,0
1,4,"numeric, numeric, numeric, numeric",numeric,429710,23581321.79,931893.6163,7743429.953,,,,,,,,,,,,,,,,,,,,,5428083.147,6813365,4178558.221,247368,4002634.819,191334,3879644.158,312077,3297480.428,173858,2550139.177,201929,4526158.979,261798,4587433.536,246758,3379544.395,201316,4838454.925,287798
2,1,numeric,numeric,336,20685.81663,643.3594018,5162.573186,,,,,,,,,,,,,,,,,,,,,2423.338905,5401,1507.220027,405,2428.426663,244,2751.758991,378,2770.44208,187,2953.498396,191,4418.474619,469,3501.533011,498,2928.788034,338,4395.909862,365
2,2,"binary, numeric",mixed,128,4925.541126,5772.294372,3648.051948,,,,,,,,,,,,,,,,,,,,,2723.376623,1296,398.7012987,104,2523.376623,96,3377.489177,0,-222.0779221,0,3377.489177,0,5535.930736,16,632.034632,112,732.034632,96,5635.930736,0
2,2,"numeric, binary",mixed,109,4466.125541,4407.251082,2593.506494,,,,,,,,,,,,,,,,,,,,,2125.865801,999,265.6926407,48,1930.032468,48,2678.896104,0,-230.1948052,0,2678.896104,0,4088.311688,1,474.025974,49,586.525974,48,4200.811688,0
2,2,"numeric, numeric",numeric,12944,786303.6924,-13428.03765,208825.8039,,,,,,,,,,,,,,,,,,,,,79419.94916,351812,64220.46776,18370,67828.46377,10492,72085.07351,16622,67887.80172,8367,75491.2647,8514,120861.387,20928,95045.2107,19574,69528.51502,12625,117491.8974,15284
2,3,"binary, binary, numeric",mixed,576,18971.42857,30815.58442,19132.46753,,,,,,,,,,,,,,,,,,,,,16540.25974,5760,2992.207792,192,16540.25974,192,21922.07792,0,-1350.649351,0,21922.07792,0,31397.4026,0,2992.207792,192,2992.207792,192,31397.4026,0
2,3,"binary, numeric, binary",mixed,2304,73849.35065,125298.7013,79400.4329,,,,,,,,,,,,,,,,,,,,,66161.03896,23424,11968.83117,1536,66161.03896,1536,83023.37662,0,-3366.233766,0,83023.37662,0,127625.974,0,11968.83117,1536,11968.83117,1536,127625.974,0
2,3,"numeric, binary, binary",mixed,1512,59789.82684,64767.53247,44152.38095,,,,,,,,,,,,,,,,,,,,,34280.51948,12732,3351.082251,1168,30047.18615,1152,36445.88745,0,-3398.268398,0,36445.88745,0,62881.16883,36,4034.415584,1188,3834.415584,1152,62681.16883,0
2,3,"numeric, numeric, numeric",numeric,102672,5779107.247,-475903.898,1391297.841,,,,,,,,,,,,,,,,,,,,,68761.5953,2361616,729493.1197,100068,756716.4993,63116,745793.2209,93577,693422.6471,55378,683922.9192,57127,1073422.13,94964,1024617.659,85600,713726.2527,73402,922675.4581,143390
2,4,"binary, binary, binary, numeric",mixed,54352,1772527.273,2914660.606,1822769.264,,,,,,,,,,,,,,,,,,,,,1544224.242,445440,276539.3939,30720,1539957.576,30720,1808614.719,0,-95454.54545,0,1808614.719,0,2964096.97,0,279006.0606,30720,280672.7273,30720,2965763.636,0
2,4,"numeric, numeric, numeric, numeric",numeric,319795,18056276.45,1016640.446,6188590.556,,,,,,,,,,,,,,,,,,,,,2502297.902,3269421,2062925.352,231054,1826227.448,153388,2400898.904,210719,1876120.695,113344,1455849.415,120761,2699906.456,170535,2558143.452,147751,1947398.548,138754,2433492.798,148861
3,1,numeric,numeric,343,20968.75845,1913.868045,5573.825923,,,,,,,,,,,,,,,,,,,,,3023.475496,5539,1823.127188,478,2366.138673,261,3380.162909,411,3117.302281,192,3359.849051,194,5052.903341,454,3881.314123,518,3285.324735,353,5132.101316,349
3,2,"binary, numeric",mixed,132,5858.095238,3384.502165,1811.168831,,,,,,,,,,,,,,,,,,,,,2856.103896,1524,610.2164502,108,2784.415584,100,2269.95671,4,-744.6753247,4,2269.95671,0,3640.17316,4,444.5021645,100,-895.3246753,76,4987.619048,36
3,2,"numeric, binary",mixed,161,8062.229437,3506.385281,1722.186147,,,,,,,,,,,,,,,,,,,,,2302.922078,1403,83.00865801,96,1580.681818,92,1184.95671,0,-831.0606061,0,1184.95671,0,2866.233766,17,291.3419913,109,-403.9502165,72,3919.859307,16
3,2,"numeric, numeric",numeric,12095,718403.129,1689.226242,200943.2182,,,,,,,,,,,,,,,,,,,,,59146.63066,318674,52802.11556,19142,59959.99324,10406,81828.75745,15858,77130.68573,7528,78542.51119,8020,123070.8445,17990,98444.92267,17904,79373.26211,12041,123540.7107,14228
3,3,"binary, binary, numeric",mixed,800,34061.2987,25340.95238,12077.44589,,,,,,,,,,,,,,,,,,,,,17230.99567,7504,3577.316017,688,16184.41558,640,11901.12554,32,-3418.008658,32,11901.12554,0,24693.67965,64,2695.411255,672,-2701.125541,608,30554.97835,84
3,3,"binary, numeric, binary",mixed,3248,142229.0909,90370.38961,42588.99351,,,,,,,,,,,,,,,,,,,,,67015.2381,30076,11671.51515,2248,65615.15152,2120,48094.02597,8,-11969.69697,0,48094.02597,0,95073.59307,4,13018.18182,2116,-12878.35498,1728,122899.6537,520
3,3,"binary, numeric, numeric",mixed,48,3028.571429,994.2857143,1192.380952,,,,,,,,,,,,,,,,,,,,,1005.714286,456,1005.714286,48,0,48,1005.714286,48,-453.3333333,48,1005.714286,0,-453.3333333,48,-453.3333333,48,-453.3333333,48,-879.047619,42
3,3,"numeric, binary, binary",mixed,1536,68020.77922,38867.53247,19929.43723,,,,,,,,,,,,,,,,,,,,,33270.99567,16064,6316.883117,960,33412.98701,960,26202.5974,0,-5783.982684,0,26202.5974,0,44620.77922,0,6316.883117,960,-9041.558442,576,59979.22078,384
3,3,"numeric, binary, numeric",mixed,48,3064.761905,958.0952381,1106.666667,,,,,,,,,,,,,,,,,,,,,980.952381,424,942.8571429,24,165.7142857,24,942.8571429,24,-878.0952381,48,942.8571429,0,-878.0952381,48,-820.952381,44,-878.0952381,48,-901.9047619,48
3,3,"numeric, numeric, numeric",numeric,103415,5707687.928,-323670.5919,1519567.805,,,,,,,,,,,,,,,,,,,,,259683.9441,2249907,508771.2992,116764,735103.9809,71579,737279.3554,97016,765007.0143,49104,652349.1713,59795,1102650.977,96451,1039120.93,80362,795347.2948,65241,986356.8238,126931
3,4,"binary, binary, numeric, binary",mixed,10576,477495.671,269531.1688,145091.342,,,,,,,,,,,,,,,,,,,,,224408.2251,71936,39857.57576,2048,220731.6017,0,165059.3074,0,3615.151515,0,165059.3074,0,305296.5368,0,41324.24242,0,-40703.8961,0,390458.0087,2048
3,4,"binary, numeric, binary, binary",mixed,38976,1654878.615,1152078.268,562148.2251,,,,,,,,,,,,,,,,,,,,,888503.5498,314016,168025.6277,21568,889239.8268,19520,641958.0952,64,-75175.75758,0,641958.0952,0,1268668.398,0,165267.5325,19456,-162327.2727,15360,1596468.918,6184
3,4,"binary, numeric, binary, numeric",mixed,96,6224.761905,1820.952381,2106.666667,,,,,,,,,,,,,,,,,,,,,1912.380952,604,1760,0,662.8571429,0,1760,0,-2156.190476,0,1760,0,-2156.190476,0,-1912.380952,0,-2156.190476,0,-1809.52381,96
3,4,"binary, numeric, numeric, binary",mixed,288,18320,5817.142857,6883.809524,,,,,,,,,,,,,,,,,,,,,6034.285714,2592,6034.285714,288,0,288,6034.285714,288,-3512.380952,0,6034.285714,0,-3512.380952,0,-3512.380952,0,-3512.380952,0,-5242.857143,264
3,4,"numeric, binary, binary, binary",mixed,19008,768039.6537,625930.2165,283101.8182,,,,,,,,,,,,,,,,,,,,,444700.2597,173952,84236.19048,17472,444176.6234,19008,313805.0216,64,-77144.41558,64,313805.0216,0,660988.9177,64,81830.47619,19008,-74872.55411,15424,817712.9004,2064
3,4,"numeric, binary, binary, numeric",mixed,192,12472.38095,3619.047619,4213.333333,,,,,,,,,,,,,,,,,,,,,3847.619048,1824,3542.857143,0,1318.095238,0,3542.857143,0,-4243.809524,192,3542.857143,0,-4243.809524,192,-3786.666667,160,-4243.809524,192,-3752.380952,116
3,4,"numeric, binary, numeric, binary",mixed,288,18445.71429,5691.428571,6582.857143,,,,,,,,,,,,,,,,,,,,,6080,2688,6080,288,0,288,6080,288,-2750.47619,288,6080,0,-2750.47619,288,-2750.47619,288,-2750.47619,288,-5405.714286,144
3,4,"numeric, numeric, binary, binary",mixed,288,16914.28571,7832.380952,8121.904762,,,,,,,,,,,,,,,,,,,,,5525.714286,2688,5525.714286,288,0,288,5525.714286,288,1706.666667,288,5525.714286,0,1706.666667,288,1706.666667,288,1706.666667,288,-4015.238095,168
3,4,"numeric, numeric, binary, numeric",mixed,432,27737.14286,8468.571429,10098.09524,,,,,,,,,,,,,,,,,,,,,8605.714286,3456,7920,0,2982.857143,0,7920,0,-5337.142857,432,7920,0,-5337.142857,432,-4967.619048,360,-5337.142857,432,-8161.904762,402
3,4,"numeric, numeric, numeric, binary",mixed,432,27245.71429,8960,10891.42857,,,,,,,,,,,,,,,,,,,,,9051.428571,3744,9051.428571,432,0,432,9051.428571,432,-1558.095238,432,9051.428571,0,-1558.095238,432,-1558.095238,432,-1558.095238,432,-7879.047619,360
3,4,"numeric, numeric, numeric, numeric",numeric,370568,19803542.52,6595601.49,8121265.417,,,,,,,,,,,,,,,,,,,,,5503829.157,4073338,4630144.046,246481,3885112.386,147431,4047487.268,246390,503187.5739,160485,588120.0906,164653,5271799.088,144696,4523192.308,155525,548405.6617,189144,5283747.608,146293
4,1,numeric,numeric,335,20583.43704,2818.069637,5775.770676,,,,,,,,,,,,,,,,,,,,,3120.824329,5357,1826.360081,526,2123.21383,266,3355.84514,467,3158.660547,192,3566.216553,185,4498.731521,481,3904.431223,500,3306.638468,355,5304.785513,328
4,2,"binary, binary",binary,4,256.1904762,79.04761905,-10.47619048,,,,,,,,,,,,,,,,,,,,,0,36,0,4,0,4,0,4,17.14285714,0,0,0,17.14285714,0,17.14285714,0,17.14285714,0,-2.857142857,4
4,2,"binary, numeric",mixed,201,7915.995671,8136.774892,4742.727273,,,,,,,,,,,,,,,,,,,,,4291.969697,1883,704.95671,128,3880.898268,124,4771.839827,4,732.7056277,4,4771.839827,0,7495.151515,13,847.0995671,133,1009.599567,124,7632.88961,4
4,2,"numeric, binary",mixed,44,2034.718615,1475.844156,999.2640693,,,,,,,,,,,,,,,,,,,,,856.3203463,376,108.4848485,32,505.8441558,28,832.9437229,4,-55.28138528,4,832.9437229,0,1061.385281,12,-57.22943723,36,-23.8961039,28,1068.051948,4
4,2,"numeric, numeric",numeric,10264,615409.3616,52263.71591,188015.7514,,,,,,,,,,,,,,,,,,,,,63807.07538,244977,44513.32,17751,50695.79337,8440,73173.58337,15646,71636.39727,6385,79802.13603,6472,100667.1895,14754,89110.28181,14422,73040.75563,10970,112129.6992,11212
4,3,"binary, binary, binary",binary,48,3075.238095,947.6190476,-149.5238095,,,,,,,,,,,,,,,,,,,,,-20.95238095,608,-20.95238095,48,0,48,-20.95238095,48,188.5714286,0,-20.95238095,0,188.5714286,0,188.5714286,0,188.5714286,0,-35.23809524,32
4,3,"binary, binary, numeric",mixed,1152,37433.76623,58202.5974,35960.60606,,,,,,,,,,,,,,,,,,,,,33080.51948,10560,5984.415584,576,33080.51948,576,40031.16883,0,10588.74459,0,40031.16883,0,58150.64935,0,5984.415584,576,5984.415584,576,58150.64935,0
4,3,"binary, numeric, binary",mixed,2320,74365.02165,117635.671,68328.91775,,,,,,,,,,,,,,,,,,,,,66161.03896,22968,11948.83117,1736,66161.03896,1728,73055.84416,0,17491.94805,0,73070.12987,0,117897.1429,0,12037.4026,1728,12037.4026,1728,117817.1429,16
4,3,"numeric, binary, binary",mixed,1100,51898.00866,34581.38528,22912.38095,,,,,,,,,,,,,,,,,,,,,20275.49784,8682,2986.493506,756,13440.25974,740,16647.09957,164,-1076.017316,88,16515.671,3,25921.81818,124,-924.9350649,700,-958.2683983,664,24826.58009,124
4,3,"numeric, binary, numeric",mixed,20,1278.095238,398.0952381,472.3809524,,,,,,,,,,,,,,,,,,,,,407.6190476,126,369.5238095,0,95.23809524,0,369.5238095,0,-420.952381,20,369.5238095,0,-420.952381,20,-420.952381,20,-420.952381,20,-470.4761905,20
4,3,"numeric, numeric, binary",mixed,164,10058.09524,3686.666667,4445.714286,,,,,,,,,,,,,,,,,,,,,4136.190476,1499,4098.095238,144,88.57142857,144,4098.095238,144,-1734.285714,164,4098.095238,0,-1734.285714,164,-1734.285714,164,-1734.285714,164,-4021.904762,164
4,3,"numeric, numeric, numeric",numeric,128085,7208731.689,-651111.3324,2517073.062,,,,,,,,,,,,,,,,,,,,,566096.2191,2736528,635935.721,112033,778019.8339,79715,948170.769,108631,847398.3895,78156,784565.3764,80728,1218998.861,87724,1095201.675,86476,860993.2326,87527,1186705.937,113083
4,4,"binary, binary, binary, binary",binary,128,8377.142857,2350.47619,-586.6666667,,,,,,,,,,,,,,,,,,,,,-335.2380952,1408,-335.2380952,128,0,128,-335.2380952,128,266.6666667,0,-335.2380952,0,266.6666667,0,266.6666667,0,266.6666667,0,-270.4761905,0
4,4,"binary, binary, binary, numeric",mixed,53760,1736727.273,2723601.732,1571916.45,,,,,,,,,,,,,,,,,,,,,1543757.576,434688,279272.7273,30720,1543757.576,30720,1622718.615,0,468987.013,0,1622718.615,0,2723878.788,0,279272.7273,30720,279272.7273,30720,2723878.788,0
4,4,"binary, binary, numeric, binary",mixed,592,34233.33333,6300,4466.666667,,,,,,,,,,,,,,,,,,,,,2500,0,-2033.333333,0,-1800,0,-966.6666667,0,-966.6666667,0,-966.6666667,0,-566.6666667,0,-566.6666667,0,1000,0,1000,0
4,4,"binary, numeric, binary, binary",mixed,256,16582.85714,4872.380952,-342.8571429,,,,,,,,,,,,,,,,,,,,,-670.4761905,2560,-720,192,0,192,-727.6190476,192,167.6190476,0,-670.4761905,0,167.6190476,0,167.6190476,0,167.6190476,0,-590.4761905,0
4,4,"numeric, binary, binary, binary",mixed,1090,65220.95238,26131.42857,15641.90476,,,,,,,,,,,,,,,,,,,,,9971.428571,11198,10320,1058,-30.47619048,962,10280,962,-4751.428571,256,9644.761905,12,-4751.428571,256,-4751.428571,256,-4751.428571,256,-12593.33333,658
4,4,"numeric, binary, numeric, binary",mixed,920,53987.61905,23117.14286,26964.7619,,,,,,,,,,,,,,,,,,,,,20898.09524,7912,20194.28571,720,993.3333333,720,20517.14286,720,-8082.857143,920,20593.33333,0,-8082.857143,920,-8082.857143,920,-8082.857143,920,-17944.7619,64
4,4,"numeric, numeric, binary, binary",mixed,2294,138091.4286,54167.61905,44929.52381,,,,,,,,,,,,,,,,,,,,,37271.42857,20671,37747.61905,1822,1825.714286,1710,38609.52381,1710,-12581.90476,1104,36044.7619,76,-12581.90476,1104,-12581.90476,1104,-12581.90476,1104,-40072.38095,2238
4,4,"numeric, numeric, numeric, binary",mixed,1584,97765.71429,34988.57143,40760,,,,,,,,,,,,,,,,,,,,,38794.28571,12456,37422.85714,864,3308.571429,864,37422.85714,864,-9057.142857,1584,37422.85714,0,-9057.142857,1584,-9057.142857,1584,-9057.142857,1584,-34820.95238,1584
4,4,"numeric, numeric, numeric, numeric",numeric,376744,20532514.95,5454884.135,7974464.88,,,,,,,,,,,,,,,,,,,,,5736047.858,4326689,4749726.946,256709,3821645.246,159554,3937802.159,273692,205257.7041,181159,476927.0784,179029,5444471.136,170765,4826852.16,176881,268953.1675,212461,5341270.31,135769
5,1,binary,binary,4,260.952381,74.28571429,54.28571429,,,,,,,,,,,,,,,,,,,,,-48.57142857,5,19.04761905,8,15.23809524,0,-55.23809524,8,15.23809524,0,15.23809524,0,5.714285714,4,15.23809524,0,15.23809524,0,45.71428571,4
5,1,numeric,numeric,362,22452.42974,3378.53666,6336.293713,,,,,,,,,,,,,,,,,,,,,3230.233697,5640,2048.608327,642,2595.119794,297,3608.112695,516,3294.80204,213,3560.633645,213,4792.589955,563,4044.633377,559,3462.962643,387,5556.151215,358
5,2,"binary, binary",binary,80,5184.761905,1520,1131.428571,,,,,,,,,,,,,,,,,,,,,-971.4285714,948,380.952381,160,293.3333333,0,-1131.428571,160,293.3333333,0,80,20,118.0952381,80,293.3333333,0,293.3333333,0,914.2857143,80
5,2,"binary, numeric",mixed,60,3767.619048,1260.952381,998.0952381,,,,,,,,,,,,,,,,,,,,,-628.5714286,502,320,97,213.3333333,4,-726.6666667,100,182.8571429,0,182.8571429,0,60.95238095,36,213.3333333,4,182.8571429,0,578.0952381,48
5,2,"numeric, binary",mixed,303,13833.21429,11290.85498,3229.404762,,,,,,,,,,,,,,,,,,,,,4790.670996,2856,500.8225108,215,4274.123377,152,5135.768398,62,349.4480519,8,5762.435065,8,8631.655844,63,639.2748918,178,860.1082251,152,9282.84632,39
5,2,"numeric, numeric",numeric,13399,803405.7989,54963.14154,273430.1469,,,,,,,,,,,,,,,,,,,,,81751.92873,352322,56107.51858,27087,58428.6739,13092,87328.05757,23326,83722.78894,8669,89001.20044,8914,119427.154,25851,101826.7739,21309,84808.09243,13399,131370.807,14371
5,3,"binary, binary, binary",binary,512,33040,9870.47619,7384.761905,,,,,,,,,,,,,,,,,,,,,-6217.142857,6592,2438.095238,1024,1859.047619,0,-7390.47619,1024,1859.047619,0,-700.952381,240,773.3333333,512,1859.047619,0,1859.047619,0,5851.428571,512
5,3,"binary, binary, numeric",mixed,256,16666.66667,4788.571429,3607.619048,,,,,,,,,,,,,,,,,,,,,-2897.142857,2960,-523.8095238,344,702.8571429,16,-3350.47619,272,702.8571429,16,1407.619048,16,64.76190476,280,702.8571429,16,702.8571429,16,2226.666667,244
5,3,"binary, numeric, binary",mixed,1248,77308.09524,24586.19048,16129.04762,,,,,,,,,,,,,,,,,,,,,-7627.619048,12234,3871.428571,1576,744.2857143,112,-10437.61905,1528,372.8571429,64,2128.095238,221,-931.9047619,712,1177.619048,144,2322.857143,64,7670.952381,810
5,3,"binary, numeric, numeric",mixed,68,4063.809524,1635.238095,1960.952381,,,,,,,,,,,,,,,,,,,,,1936.190476,550,1879.047619,83,-982.8571429,68,1829.52381,84,-856.1904762,68,1418.095238,56,-982.8571429,68,-982.8571429,68,-856.1904762,68,-1008.571429,64
5,3,"numeric, binary, binary",mixed,4934,186219.1775,242115.1515,76659.00433,,,,,,,,,,,,,,,,,,,,,108795.1515,49618,23528.78788,4015,116091.8182,2912,124519.3074,1276,23590.56277,0,133553.5931,266,213093.4199,452,22405.45455,2936,22022.5974,2880,220338.1818,447
5,3,"numeric, binary, numeric",mixed,397,25279.04762,7993.333333,6325.714286,,,,,,,,,,,,,,,,,,,,,-4058.095238,4253,-630.4761905,396,899.047619,36,-4716.190476,309,1189.52381,24,1772.380952,24,385.7142857,259,1113.333333,44,1189.52381,24,3437.142857,264
5,3,"numeric, numeric, binary",mixed,586,35984.7619,13127.61905,11380.95238,,,,,,,,,,,,,,,,,,,,,-2817.142857,5226,4635.238095,684,-20,117,-3740,838,-218.0952381,92,2364.761905,92,-650.4761905,228,-20,117,-218.0952381,92,3058.095238,258
5,3,"numeric, numeric, numeric",numeric,111030,6295719.889,-937726.5721,1942695.389,,,,,,,,,,,,,,,,,,,,,515399.2142,2260105,529457.7791,124884,726044.0452,76205,856920.3701,112402,622369.2339,67067,498832.3533,71380,1126215.488,94396,1004863.587,84850,632802.4408,79235,1125025.622,107962
5,4,"binary, binary, binary, binary",binary,1024,65904.7619,19916.19048,14910.47619,,,,,,,,,,,,,,,,,,,,,-12434.28571,11264,4876.190476,2048,3718.095238,0,-14994.28571,2048,3718.095238,0,-3108.571429,640,1569.52381,1024,3718.095238,0,3718.095238,0,11702.85714,1024
5,4,"binary, binary, binary, numeric",mixed,60886,2180079.654,3141851.082,961148.4848,,,,,,,,,,,,,,,,,,,,,1478189.957,515002,313712.7273,39576,1558243.29,31232,1605820.087,10220,347321.4719,0,1676288.658,2326,2818060.693,2710,294691.7749,31232,294566.0606,30720,2880020.693,3318
5,4,"binary, binary, numeric, numeric",mixed,3946,238378.0952,92334.28571,75999.04762,,,,,,,,,,,,,,,,,,,,,-32245.71429,40182,22384.7619,3390,4860.952381,27,-40405.71429,5336,-311.4285714,0,-6311.428571,896,3101.904762,292,4860.952381,27,-311.4285714,0,34653.33333,328
5,4,"binary, numeric, binary, binary",mixed,3168,201081.9048,64426.66667,51714.28571,,,,,,,,,,,,,,,,,,,,,-28506.66667,32732,8563.809524,5456,6083.809524,192,-34179.04762,5024,6083.809524,192,11468.57143,1108,-544.7619048,3168,6083.809524,192,6083.809524,192,25131.42857,2868
5,4,"binary, numeric, binary, numeric",mixed,2764,172633.3333,59016.19048,51633.33333,,,,,,,,,,,,,,,,,,,,,-11681.90476,24604,16462.85714,3156,-1949.52381,688,-16226.66667,3220,326.6666667,544,17880.95238,544,-4329.52381,1476,-1092.380952,720,326.6666667,544,13720,1196
5,4,"binary, numeric, numeric, binary",mixed,672,42502.85714,13817.14286,12217.14286,,,,,,,,,,,,,,,,,,,,,-1908.571429,5952,2777.142857,840,375.2380952,192,-2937.142857,672,-22.85714286,192,4365.714286,96,-1172.380952,720,375.2380952,192,-22.85714286,192,1314.285714,516
5,4,"binary, numeric, numeric, numeric",mixed,252,14674.28571,6445.714286,5257.142857,,,,,,,,,,,,,,,,,,,,,-1611.428571,2016,1302.857143,135,-305.7142857,6,-2000,291,-480,0,-437.1428571,36,-497.1428571,18,-305.7142857,6,-480,0,565.7142857,36
5,4,"numeric, binary, binary, binary",mixed,3076,194540.9524,63257.14286,49712.38095,,,,,,,,,,,,,,,,,,,,,-31592.38095,32158,2796.190476,5292,7809.52381,0,-38080,4804,7809.52381,0,2023.809524,1567,1672.380952,3008,7809.52381,0,7809.52381,0,27028.57143,3048
5,4,"numeric, binary, binary, numeric",mixed,10499,651280,228636.1905,195518.0952,,,,,,,,,,,,,,,,,,,,,-68792.38095,104573,45471.42857,11959,1869.52381,1571,-89146.66667,12073,8241.904762,816,33352.38095,2972,-3570.47619,5053,5898.095238,1687,8241.904762,816,68996.19048,5941
5,4,"numeric, binary, numeric, numeric",mixed,3024,184162.8571,69277.14286,63030.47619,,,,,,,,,,,,,,,,,,,,,-2828.571429,24055,20853.33333,1866,-5997.142857,582,-7673.333333,2519,-1619.047619,768,17016.19048,852,-7119.047619,700,-5697.142857,582,-1619.047619,768,4698.095238,827
5,4,"numeric, numeric, binary, binary",mixed,2453,153520.9524,52063.80952,44244.7619,,,,,,,,,,,,,,,,,,,,,-14624.7619,23940,3126.666667,3083,3667.619048,384,-18477.14286,2453,2969.52381,288,10095.2381,666,-1308.571429,2532,3667.619048,384,2969.52381,288,10402.85714,2437
5,4,"numeric, numeric, binary, numeric",mixed,2374,147631.4286,51332.38095,48051.42857,,,,,,,,,,,,,,,,,,,,,400,20773,14267.61905,1831,-2215.238095,768,-3116.190476,1414,-191.4285714,816,14002.85714,528,-4013.333333,1354,-1532.380952,816,-191.4285714,816,-303.8095238,1482
5,4,"numeric, numeric, numeric, numeric",numeric,380965,20441832.05,3688076.539,8454091.063,,,,,,,,,,,,,,,,,,,,,5863003.562,3824052,4703754.297,326880,3787621.205,160581,4389832.026,299348,15913.49994,162353,154432.43,171663,5275711.621,184526,4652647.821,172229,52835.44908,189251,5376796.539,141009
6,1,binary,binary,4,260.952381,74.28571429,98.0952381,,,,,,,,,,,,,,,,,,,,,-48.57142857,6,-11.42857143,8,15.23809524,0,-59.04761905,8,15.23809524,0,15.23809524,0,43.80952381,6,15.23809524,0,15.23809524,0,73.33333333,4
6,1,numeric,numeric,376,23523.34763,3975.705707,7173.127138,,,,,,,,,,,,,,,,,,,,,3434.782832,5862,1954.689328,728,2684.103808,333,3757.810739,538,3312.725587,218,3534.180194,215,4842.834436,586,4038.688505,635,3449.03123,391,5510.087529,384
6,2,"binary, binary",binary,80,5184.761905,1520,1878.095238,,,,,,,,,,,,,,,,,,,,,-971.4285714,1014,-409.5238095,160,293.3333333,0,-1196.190476,160,293.3333333,0,314.2857143,12,877.1428571,120,293.3333333,0,293.3333333,0,1466.666667,80
6,2,"binary, numeric",mixed,210,10554.33983,5986.114719,3765,,,,,,,,,,,,,,,,,,,,,1847.770563,1744,918.3116883,153,2427.770563,56,2560.205628,84,647.3051948,8,3404.015152,8,4806.699134,101,1134.264069,87,1109.264069,56,5243.722944,52
