@relation sea

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
%class
@attribute cl {0,1}

@data
7.507870548,6.909923929,2.344308244,0
7.172029786,8.617798045,4.834561759,0
3.734383606,7.494660295,7.552461184,0
5.191766519,0.452257521,2.75994697,1
4.834199088,8.782514866,8.497163902,0
9.536962295,4.619969548,6.410384268,0
2.768823762,4.731435057,6.771642105,0
8.209884187,1.385872676,9.775446326,0
3.821097385,9.110691031,1.846824374,0
0.44253576,8.256970556,9.111061354,0
9.417543315,1.806163249,5.640667732,0
3.506486326,9.315477474,5.722790693,0
8.834875531,9.425862256,4.671989565,0
1.391967043,2.621598779,8.956578629,1
2.803793596,8.170173984,3.626600479,0
6.261273271,4.078066442,9.34339816,0
1.565333591,5.25446981,6.471564009,1
0.861235949,0.31152144,7.989446929,1
2.226350444,7.100982381,5.982677546,0
6.695143089,5.113543741,6.153535221,1
5.463526999,9.411931766,4.498934962,0
6.818397849,5.598549054,3.738151478,0
0.924892925,5.486682123,1.359497493,1
3.961787334,0.826678711,4.174650873,1
7.897382674,2.308507129,4.524189123,0
8.640106033,6.594622148,0.822972296,0
4.656666126,5.231292825,1.745108411,0
5.049913232,7.311123449,9.116142128,0
6.74452818,0.124522619,3.029936144,1
4.113486621,0.665373308,8.953356752,1
0.307697974,4.015069771,8.46012016,1
4.935600313,4.643946078,5.337170029,0
5.12203032,5.573039643,7.439489248,0
6.588323502,6.038388022,0.48929093,0
6.514036754,6.468228801,7.188511966,0
3.278644979,1.685612541,5.660836498,1
4.477967104,0.228201342,9.381279663,1
2.30392406,8.951467742,8.74832176,0
4.237369179,7.315975018,1.446556873,0
9.161961308,1.735273811,0.063062141,0
6.362072241,4.024747856,4.254958741,0
2.020737019,7.771535363,1.598833285,0
0.858215696,0.649618925,8.687453983,1
7.606442401,4.9840897,8.597553628,0
7.282911007,7.582271986,6.913398257,0
1.771096174,6.048790311,7.242113851,0
1.596765228,3.944573651,7.434592083,1
6.581061204,4.715353171,5.351320774,0
0.23258751,6.355204948,6.151434482,1
3.291813013,1.008870718,8.28062704,1
0.975194364,9.497116235,1.121695078,0
0.251630491,3.376322363,6.472763306,1
9.580643335,3.611458951,5.825716271,0
1.23842919,4.726348373,0.672407336,1
4.982812699,8.31678293,2.29900816,1
0.555210423,4.834830419,8.537846018,1
3.919898533,9.436762238,2.523818814,0
9.949172018,2.931657329,1.437777268,0
0.176770686,8.178172885,1.408138123,0
7.429436808,6.612164087,7.508328568,0
9.182755302,5.953091963,4.788249166,0
8.759261223,6.817744576,9.871975866,0
2.08438142,2.823199877,3.426103116,1
8.982443674,8.692594554,2.794146506,0
8.703236901,6.602878441,2.499814772,0
3.314107393,9.96197841,4.895671168,0
3.254122085,0.846268286,3.31868266,1
0.434406533,8.419829025,3.722757908,0
0.846786994,8.408341425,3.501843956,0
1.970675813,6.120429031,3.08129402,0
8.682300102,0.982573812,1.854288568,0
3.29904063,1.991301194,8.539837188,1
5.498352666,1.434801524,5.449183033,1
1.926063223,7.980183798,1.474731281,0
2.737984937,1.863334975,5.236672585,1
4.477132694,2.033461431,6.139204094,0
2.811285538,1.748535166,6.203444245,0
9.035203581,6.847642604,5.245299885,1
5.061474464,0.853978407,0.908576726,0
1.472477275,3.312590185,9.18122343,1
4.367799173,8.268950128,2.654217285,0
6.073660254,1.530623616,4.460904281,0
2.180197613,3.834025088,4.766556118,1
6.400073749,7.237558999,9.175506902,0
3.072741404,9.506596762,3.175548543,0
7.471005166,4.855000455,7.124637234,0
5.777953532,7.394904565,2.18358735,0
7.410412282,9.772290468,8.178400399,0
6.614404364,2.178525317,2.179621742,1
6.87377585,9.465889536,5.366059093,1
4.641410858,5.409302567,7.849837368,1
9.735154678,1.067358532,0.453694794,0
7.020653437,1.950679349,2.306113474,0
9.632026558,8.246095854,1.622054052,0
9.66852856,6.732259317,2.904949474,0
0.465225543,1.093326062,0.726075927,1
0.574916854,8.371688418,6.407556543,0
0.430072434,5.854644298,4.565145534,1
8.475561382,0.601600326,5.869305761,0
9.624148461,0.875304174,9.235694536,0
0.703388984,0.096478045,7.703606804,1
9.62139779,3.860970382,6.722898924,0
4.425022101,0.25532106,3.313777582,1
8.891122769,1.82998796,4.009897211,0
3.598079198,8.84907625,2.832898547,0
2.479380992,2.113988882,4.247094963,1
8.922735559,2.299192151,4.309350761,0
0.276495988,7.580369562,0.173322073,0
3.223804603,3.098275453,5.522661649,1
4.633501811,7.734559672,7.227717075,0
5.097108086,0.811782938,8.269536142,1
7.25635032,6.729761108,5.70167562,0
1.514742552,8.399872017,9.798756583,0
2.942003632,5.530944046,2.656316616,0
2.705822849,5.999473448,3.411113232,0
3.202152313,0.451134564,6.111526102,0
3.19890148,8.524701037,1.719173023,0
7.898128943,9.637621997,6.209103544,0
8.177661283,4.924731174,7.26851602,0
6.047868201,8.226867365,3.994008273,0
5.244334327,6.72069388,0.994998548,0
1.398789671,9.626629779,8.231227139,0
9.105975631,1.899937432,2.185736479,0
7.103343127,4.046124906,9.958260102,0
6.817068916,2.547091953,1.749093269,1
8.827289101,4.919529966,4.096287122,0
9.901503819,4.782274108,3.003969353,0
5.583120666,3.941328605,0.930749486,1
5.610480229,2.639595749,5.792568728,1
4.464893688,1.834181571,2.97766819,1
5.50906764,6.666566706,5.644116118,0
3.578162944,3.251542185,3.818707957,1
1.13699509,8.542049169,5.966979476,0
8.117840084,7.420733502,7.32449381,0
3.48648715,2.903574439,9.314246128,1
3.215949852,5.956763386,7.128316971,1
0.485386169,9.090836237,8.019042363,0
0.822366568,8.575335721,8.267580264,0
2.517139728,2.942542419,2.765110916,1
6.732404304,1.055941744,3.883581289,0
1.795591761,6.619959183,3.543607607,0
1.575202802,2.179990054,2.593567899,1
9.728895162,9.592654713,2.964105519,0
4.144587186,6.104023585,0.80754005,0
0.210848702,2.858367917,0.745208662,0
3.934530257,3.134924914,2.563754398,0
5.403678471,1.639529708,4.608537876,0
9.651513324,9.625627778,2.880816136,0
8.596344406,6.811682949,5.996412539,0
8.865130931,6.56414653,2.940014575,0
1.600228784,7.960162087,8.540965965,0
6.596546413,6.795589752,1.77236816,0
6.667371093,2.364777851,6.301767549,0
8.197792622,2.634615019,6.969166938,0
2.185335421,4.292443185,5.137445871,1
4.615997557,5.825279713,4.027392748,0
6.430140945,2.527492386,6.552480819,1
4.541721413,6.359262486,2.955344589,0
9.858717329,4.576156038,4.482317694,0
1.860348537,2.596247373,0.928863563,1
6.767667833,7.37905988,6.775156867,0
8.138644575,1.74164081,2.598988075,1
2.650747863,5.108036389,2.004936943,0
4.540669866,6.032027032,8.499123477,0
2.912487855,5.656493982,6.545808559,0
1.481741339,4.2949597,2.582673102,1
2.600988972,6.425961559,3.953820324,0
4.017335165,6.36192727,2.334980201,0
1.265931195,4.823531623,3.252237217,1
4.509595237,0.848096188,7.297743505,1
9.383606387,8.511597223,2.600059513,0
2.31729739,0.290934766,7.626564178,1
0.459216366,2.077202324,5.502037806,1
5.092685016,7.372807855,2.827959349,0
5.472952289,1.977698749,3.387711505,0
9.93464668,0.278317858,9.369847718,1
5.49498899,8.400144728,7.065192605,0
1.839599423,8.819201886,5.298335396,0
1.271813577,2.594412619,6.165684255,1
3.285862813,2.571953828,5.036559659,1
8.356008524,6.472983667,0.898373209,1
5.524301573,6.279018709,6.074614103,0
5.742714962,1.316913861,8.080028647,0
2.819480919,2.235376178,7.360346885,1
0.799432085,3.335781103,9.396726105,1
7.689393989,9.651632844,4.43206226,0
9.150228673,6.509069965,6.934356867,0
9.289862644,7.854295587,0.753978321,0
2.511796954,0.471151267,5.856698983,1
0.928934785,5.181793965,6.271636639,1
9.665992909,1.829631979,2.399364461,0
7.891944175,8.897011783,2.825606974,0
4.667739601,3.983889489,2.94376462,0
2.130545979,6.20533087,7.830244425,0
1.102362215,8.412587036,9.804064451,0
7.426507175,7.840239191,7.008216149,1
6.899282006,9.96184841,1.272263002,0
8.557106742,1.458587314,6.226367884,0
4.024626726,7.972349439,8.244996752,1
5.859028297,3.6301712,2.015694097,1
7.31308018,3.873714057,4.771398271,0
7.072114013,7.344995399,5.703355883,0
8.351672522,3.889110971,4.400121178,0
5.021441089,7.686206945,2.014284375,0
2.530233326,1.534763076,5.803879545,1
3.510662112,0.325874856,3.106984076,1
2.606900532,4.483392464,9.233376816,0
0.472751179,5.002595828,0.383578058,1
6.734175837,8.454165511,7.375854832,0
4.237710949,0.672499838,5.408335463,1
0.754888201,5.870290647,9.823164145,1
8.607688812,8.225093332,8.030517248,0
3.98737412,2.114498974,0.165555162,0
9.467421404,1.658881387,2.14724084,0
2.09703103,7.055020278,6.198964868,0
6.705850689,0.272882981,2.909488412,1
5.690340344,6.945788879,0.389043501,0
0.474542671,2.596841164,2.910933283,1
3.92893888,8.222010108,0.600834708,0
9.435451733,7.684738384,4.935188633,0
2.007756921,0.293994724,1.198739631,1
1.412314701,2.455950971,1.090427194,1
6.954246669,9.769809494,2.470112734,0
6.552990417,9.032159757,4.04137632,0
9.141086087,6.719727087,8.071675808,0
6.923186443,4.727321843,0.75002122,0
0.554708432,9.904776491,1.358175008,0
1.112539381,8.362533493,0.520236728,0
6.422295974,5.482028232,4.140963951,1
7.212459505,5.678068326,1.153856806,1
8.531088219,5.930668892,1.679975622,0
9.675299271,3.227412465,3.775538815,0
1.312857891,5.69061827,3.362352334,0
9.347449213,3.411994663,0.222100507,0
9.451113873,1.502620322,7.728144673,0
4.110423676,0.5841908,9.548479266,1
7.033368921,6.829446813,9.548664618,0
5.490983446,9.061696375,7.404280154,0
1.759694012,4.068157796,5.682241219,1
9.935806182,1.665782143,1.706910597,0
6.164490634,3.575788874,3.424253502,0
3.253221667,2.003263539,2.475441501,1
9.550146137,4.098476729,5.170589774,0
4.522166234,4.307854279,9.558401112,0
4.340098702,6.222625893,3.724411479,0
2.865724198,6.390614686,6.290765822,0
3.532965013,9.362666984,6.595476784,0
7.139933379,3.398983779,4.174165788,0
6.234602548,2.14489631,2.882808359,0
9.958463395,4.182274853,1.097726254,0
5.15142892,4.296695366,5.176558849,0
6.520918605,4.05488628,0.295597525,0
0.73287656,9.693962697,2.48428697,0
5.437900627,7.735324265,6.780406376,1
4.185547913,8.379322333,7.64633613,0
6.925913031,1.505149402,2.535946754,0
5.869221372,3.736362147,3.386663545,0
6.149960573,0.876057016,7.605261521,0
5.888244393,0.56145369,4.211942978,1
3.195104491,1.234474593,6.404856804,0
4.883375632,1.745349948,8.498553262,1
7.384381616,4.125116598,2.571671447,0
5.923088873,2.769093892,3.891707403,0
6.825730825,7.615702049,0.336195748,0
1.133416039,3.392191473,3.002568265,1
8.412235617,8.679260783,6.837479819,0
9.304920171,5.73427339,8.289860932,0
0.809758114,4.74770305,7.124139761,1
6.279911425,7.123378117,0.759088776,0
8.866040167,5.493754876,0.824625376,0
5.792324937,8.536478237,7.787263146,0
3.889979158,5.598582533,4.769949495,0
1.025569768,4.233965656,0.307774838,1
5.761160248,2.468069677,3.619610478,0
2.958201467,4.609881671,5.932339511,0
3.891332029,8.88512829,2.500134311,0
2.583719481,6.822296921,5.634903458,0
3.138046462,0.867576667,6.98437243,1
9.986980852,4.252217165,0.163412188,0
2.447452236,8.541683506,4.395484181,0
0.510952131,0.174150716,1.406402832,1
3.412266351,3.981101485,2.70026404,0
1.717452375,9.213043376,1.190366255,0
5.735567225,1.118990345,3.926186447,1
3.101301912,9.999350606,8.84246135,0
3.883979879,6.679664803,2.890411281,0
8.612929273,9.691657745,9.391179833,0
9.579838462,5.706801717,5.245624469,0
0.112225132,4.276292289,0.965597429,0
2.39879448,0.673862026,8.301481756,1
3.913131769,2.980377306,8.103674596,1
3.329784254,3.924427234,4.437021729,0
4.478070265,1.241341667,3.169974926,1
5.186634236,0.048097424,2.542618542,1
2.972044922,0.566446733,2.447859622,1
2.158399079,9.750622011,0.986695305,0
4.506473903,0.193467583,5.612348379,0
0.278129915,3.627165584,5.78795429,1
2.968791129,8.610952536,3.484744393,0
6.373260742,3.907021232,6.701086598,0
7.945337101,3.268940026,1.097096815,0
5.651950915,9.923208641,9.153750517,0
3.663169856,8.104423041,4.614300018,0
1.530275312,0.947108227,1.815752065,1
5.72045505,2.702313105,4.735739994,0
0.12991886,8.04639112,1.63655661,0
3.31075258,7.014358685,1.595511993,0
6.100041748,0.623276396,3.120810736,1
4.963878676,2.365745522,1.582426183,0
2.700490065,3.626193932,5.976934035,1
6.356941126,3.632072826,4.316654482,0
0.387056401,3.394180193,0.357621768,1
7.491127159,2.473095793,1.216601604,1
9.173390649,3.982830451,3.44253165,0
6.872043098,2.448534785,0.234327386,0
9.845898962,8.686972688,4.439275131,0
4.725442288,0.681980718,0.746596681,1
2.484796545,5.300133609,1.154529409,1
1.999815701,2.303265607,2.748095027,1
9.882576103,8.893176514,9.676268692,1
7.965580462,2.078990867,7.705688117,0
3.692867955,9.769458539,4.809652013,0
3.284280497,7.03203132,3.594613215,0
9.798718689,5.329515427,1.47556067,0
0.783978364,1.564778072,9.978552316,1
9.336286043,3.778502261,2.444543863,0
8.705454691,8.383792182,6.338492137,0
8.11757516,4.818917848,3.89209095,0
3.753694249,7.144486743,6.911900908,0
0.730573832,7.078875921,3.194664355,0
1.360809402,6.622402739,6.23165476,0
2.530612855,5.262116642,0.765107258,0
6.757393511,6.474943218,1.43250706,1
3.341655987,0.516713586,4.800867451,1
1.153630298,1.91642688,6.944576682,1
6.649305789,4.945427183,4.404320467,0
4.400927505,3.622292642,3.023347017,0
4.978508623,6.046460407,2.526311992,0
1.32307463,6.029209372,2.782854398,0
7.290213224,9.297343428,3.235991201,0
7.048015923,0.677647586,9.370850496,0
0.910410185,3.251698885,5.111216534,1
5.61244385,1.924325134,8.664392419,0
3.358305804,4.034568697,8.816469924,0
2.477905956,7.627659611,4.764963161,0
2.676307243,6.126704474,9.280384044,0
0.232833498,8.771058246,8.109883628,0
2.798612045,7.282162668,8.707463254,0
7.361364663,8.075622171,8.606719702,1
2.64100436,9.417090734,0.141176403,0
0.243298492,1.547757635,7.00112289,1
6.920205698,5.453429389,8.101505738,0
5.607728512,5.614988997,4.714997275,0
5.743245901,6.531258982,9.506425184,0
1.772057568,5.490645553,9.076203356,0
6.055034908,8.611104652,3.250887174,0
3.513282518,6.060884,3.248257572,0
8.760340768,7.419957236,0.375841054,0
2.99622651,8.053828232,6.349481985,0
9.423941132,4.639128699,6.450894635,0
3.157345347,0.401925534,6.039541556,1
0.535151626,7.837393756,5.189280753,0
2.837932833,3.451626299,3.181252012,1
1.398296862,4.786755388,8.788419507,1
5.174562816,1.494683334,2.731562483,1
7.494424495,4.856232695,0.684310996,0
2.932193327,9.183930471,5.995170659,0
9.666487269,6.684738715,5.737081957,0
7.484083962,3.30185859,3.093740333,0
3.722584895,1.619526608,6.104366202,1
3.158070001,7.518746494,5.495773454,0
6.440544235,4.698202301,1.20185139,0
3.21696759,5.951973045,4.557487891,0
0.862656879,4.266480368,6.998517892,1
3.270498178,1.675873067,1.052325145,1
2.725686714,1.082492336,1.13521424,1
6.567473012,1.265717586,1.885655427,1
3.354819314,9.79375361,5.85477776,0
3.812043198,0.1895165,0.09813069,1
7.4030091,7.065644921,7.766824647,0
6.93105956,2.04920983,6.842037833,0
8.794789945,5.745323062,7.807222153,0
5.014784003,2.306962786,8.562844308,1
9.042901109,2.445056666,4.756791526,0
0.478819857,4.603088243,9.852626364,0
6.831161032,0.945765762,1.684934259,0
3.032393791,3.25269503,2.215616705,1
1.464162345,1.651656565,1.967223536,0
7.595059341,3.191054973,8.267982278,0
6.780933864,7.664747153,3.080761095,0
9.330133203,3.351457862,3.586291365,0
6.574584179,1.104492095,2.857292844,0
0.914771622,6.085374332,8.57150433,0
4.946983386,6.437104317,0.772473092,0
6.500341018,1.96241052,2.111664719,1
7.814460764,7.93242919,3.48538829,0
3.496048583,6.806404764,4.156539265,0
9.939014634,3.175988471,4.97729796,0
3.316349349,1.980228668,1.971577643,1
2.041405809,0.759719283,0.944899532,1
7.561449171,3.105582745,2.106591144,0
2.572889992,0.465884144,9.057121813,1
1.551381749,8.233424256,4.087867208,0
3.559177094,6.791511874,7.088073984,0
2.090950123,7.334430904,3.121370003,0
3.432777183,5.417979603,0.844212209,1
1.047033903,5.033226709,8.383945723,1
8.716193103,3.845731979,8.483481384,0
7.766563718,7.535546576,2.013681928,0
4.950129166,7.331804632,9.333051666,0
3.287037943,4.11290468,3.257022684,0
0.972960922,7.562485874,1.630296686,0
3.044892585,6.00334586,4.616588639,0
5.535650889,7.740650812,1.454281979,1
6.315768569,9.276389612,0.54570217,0
2.513972512,1.837308064,9.100746607,1
3.6343667,5.228632594,5.703796709,0
6.842166327,9.02876704,6.394826446,0
1.728741026,0.07888493,5.978442272,1
3.944742291,3.427310403,5.23305826,0
6.911183947,6.850812694,9.891367456,0
7.280752622,6.384767123,8.956091854,0
3.154056126,8.098479532,9.964040609,0
3.878361233,1.498935015,7.476616513,1
2.999438833,9.602053263,8.645286971,0
7.960909883,6.209233904,0.474140313,0
7.84341662,2.307896104,7.049013427,0
9.692976443,6.834918048,6.738105666,0
4.668290878,9.397981846,1.767093456,0
3.885258977,9.241681603,1.903029612,1
0.177382015,4.182035637,0.791140389,1
7.929237326,5.153045933,8.965347507,0
7.038703633,9.221649116,6.015360155,0
9.223448994,5.605837026,5.412269839,0
9.137913346,5.560239301,9.711159658,0
9.165970709,1.111600106,1.006781172,0
2.7933348,5.454337919,8.315741117,0
4.049678392,4.004753087,1.9342432,0
3.202644177,5.281736728,5.269302614,0
0.00678738,8.772130066,2.566251505,0
2.354291844,3.613470473,3.173857345,1
8.134437361,0.422588435,9.060285163,0
8.973541904,1.268304772,9.739023217,0
1.214327776,8.026357832,5.702843473,0
6.191285,6.723256395,7.05158228,0
4.679031724,4.883828329,9.562665544,0
6.277030033,8.82522816,0.800066123,0
2.110253009,6.908070844,9.507044781,0
9.276364775,5.291721513,2.713307583,0
9.548447531,7.416471143,2.267650956,0
3.255195222,1.385544769,6.829259177,1
7.70225792,5.988304849,3.969526116,0
3.050069424,6.845085937,6.025033729,0
3.598200338,0.038787985,0.853671903,1
0.892562005,7.964716926,6.174395724,0
5.078973542,2.712430434,1.365854916,0
3.859966204,0.841356858,2.447739801,0
2.464837393,9.281310121,7.643858514,0
3.257862173,7.577675549,3.226303899,0
5.413230672,5.451699887,6.216384588,0
6.25322505,5.036483043,3.269942278,0
0.94123586,5.990646569,6.636916472,1
5.728994106,6.564385293,7.892732272,0
9.524987441,7.014928798,9.272556711,0
7.855798645,3.911761706,3.845551297,0
2.420117178,0.084079272,0.529654035,1
1.827678855,1.747307489,0.563936094,1
3.473848058,8.775044742,6.764937447,0
2.624925344,1.505076935,7.514983369,1
2.34275111,0.271918507,6.283005978,1
3.881192165,9.301520159,3.234311143,1
9.874949742,3.994681593,8.985960802,1
2.572926615,0.825553577,5.601962396,1
0.146180277,7.749766791,9.972863119,0
8.251667516,1.739948367,2.524983158,0
8.823783332,0.489373628,9.931820763,1
8.016629138,3.428032839,4.223380364,0
2.482540431,3.142847303,8.889330018,1
7.065334117,0.759634382,9.524160071,0
5.490978885,9.016897675,8.807393431,0
7.576960647,5.443781459,7.50908198,0
0.015739854,6.694375694,7.993625477,1
4.766224112,1.200275173,9.810190445,1
0.411359343,2.073378775,4.744699819,1
9.683796156,6.675318001,3.740212955,0
9.642877989,4.817999239,2.276919554,0
7.123986035,6.780117056,1.467280689,0
7.615984929,8.701253509,6.911654008,1
6.011873207,4.720038969,7.746135667,0
8.428469227,8.10955082,0.048430187,0
1.21917111,5.592741594,6.981767148,0
1.913914654,8.669087252,3.905393391,0
4.692484894,7.007412753,9.902432759,0
8.337286799,2.606921822,5.933997471,0
4.230480222,9.659527952,9.701030519,0
9.54781701,1.224123532,9.754361853,0
9.539203976,6.635519249,8.075312198,0
6.671446413,2.388496684,5.194579171,0
4.490408763,2.417733243,2.136552419,1
1.458187266,2.970408017,5.312088716,1
4.489120193,9.762686582,8.93933396,0
3.59232987,2.384927793,8.175015382,1
2.139194619,1.14361868,3.26505058,0
3.62978079,0.190410948,6.09216493,1
7.258856524,1.343194839,2.495059454,1
0.258551198,1.344582587,2.929475796,1
6.747963205,3.859906861,2.561940353,0
1.730934654,1.622506333,2.394913824,1
8.228192654,1.193322234,4.203266637,0
9.020400218,1.463813759,5.613694124,1
7.449336116,2.043265159,3.392068061,0
6.542776538,8.721651162,9.871833703,0
1.996497513,9.715347674,4.181626979,0
5.100472114,3.849901561,7.499446936,0
8.142955405,4.078300296,5.055023539,0
3.064505204,8.618880937,6.380505219,0
0.348969873,9.346395605,9.581943512,0
1.847946627,0.797091508,5.899345145,1
5.755047271,2.432515495,0.920862038,0
7.469527049,0.33842193,2.409001893,0
9.264628531,0.030073949,1.672975841,0
0.077604192,4.264041478,4.61252008,1
7.915683127,2.037263449,4.528306613,0
8.14313148,5.80753512,3.563019554,0
1.00734293,5.228187543,9.799557046,1
5.205951365,9.761622449,6.311748935,0
0.730075672,2.186446663,7.862152375,1
7.892498866,4.344630568,4.463471019,0
4.519445072,7.583319339,5.035368109,0
2.8350277,4.920314242,5.403006018,0
0.451426697,5.574862209,1.710955069,1
4.876146726,0.750263533,6.631666601,1
4.683274544,6.552567241,7.665667284,1
6.58847435,7.51986254,9.96798212,0
7.96068245,3.975610957,3.434258702,0
7.736455379,1.841548459,1.659843294,0
4.726794855,3.965545585,6.497255531,0
0.984344107,9.356747126,0.40468221,0
2.673057011,4.206177688,4.190845272,1
2.373205313,9.362647367,3.963148109,0
2.854068125,1.91632827,5.664580987,0
8.760471293,8.701836961,4.072248377,0
3.648760862,6.593691803,0.155988085,0
3.11244038,9.390238824,3.907753051,0
0.006428342,5.246013137,5.422957335,1
8.815478808,8.930647913,1.806670368,0
5.014974564,4.17846474,5.136920212,1
8.200096341,5.25943404,1.133593692,0
2.410401576,4.66715068,6.568477785,1
3.442556035,1.456093792,0.643972631,1
4.385019047,7.385330342,4.921956084,0
6.390551941,3.723884711,8.174606322,0
0.437772176,1.473808908,9.284804128,1
0.553392996,6.985879697,8.376659356,1
2.92451265,3.7520049,9.555672884,1
1.894362986,6.652154693,1.182918481,0
5.473057075,3.006799826,8.837090892,1
5.714403689,3.271903043,4.489025947,1
0.481254815,8.516811031,9.786414393,1
0.393587669,7.537762752,5.91973049,1
2.634488925,5.429007262,9.207189335,1
4.850214275,6.067663295,6.505151606,0
7.771881451,9.760995514,6.135260348,0
3.932145212,9.71139992,2.630487933,0
7.14314389,4.929418478,6.717291235,0
3.018009029,1.979943985,0.255025356,1
7.844584196,3.774656831,7.033717723,0
9.959109951,0.53209768,4.231231081,0
1.578312204,2.717426519,0.725192746,1
3.624727496,0.562006419,8.812606855,1
6.588201872,4.843856171,9.457967553,0
9.615481129,5.753433961,3.761057397,0
0.197454018,1.309184626,7.697958231,1
2.790909356,1.634058058,2.204010252,1
9.790016535,9.865663134,0.378789404,0
7.223635561,5.438109841,5.026806386,0
5.983463851,5.711751386,0.871898334,0
6.58315711,5.299243478,3.562647249,0
2.590457573,2.997094989,8.682562812,1
5.594270276,3.441653313,5.132529202,1
6.835659901,5.129160065,0.199879774,0
0.058908762,0.656218551,2.563698871,1
2.126045249,2.003660079,9.291360394,1
0.901236871,3.16057558,6.230239089,1
3.416101007,1.641257302,1.199889723,1
8.489511662,7.60730097,3.984226313,0
5.678849989,4.099009901,3.887778328,0
5.466907114,2.608040483,0.145787039,1
6.522466009,9.251945182,1.594341973,0
0.945750852,0.332390713,0.283014059,1
3.905760526,0.587397666,9.404151282,1
8.465458884,1.384970216,2.306006606,1
3.161594392,2.131794338,3.114773723,0
0.960268292,2.908160913,7.985032227,1
6.236060203,6.460528154,1.255052618,1
3.370195035,0.798709173,7.282266753,1
9.353393018,1.786096826,5.668991854,0
2.177670899,9.019167103,7.124891123,0
7.596156266,3.963961348,8.485389637,0
3.398522495,9.002696557,4.63154181,0
8.50763217,5.568810228,9.233532051,0
4.039733405,6.335036591,6.162012042,0
3.3629849,9.987977443,5.555854673,0
5.972335068,6.41597085,1.81482971,1
0.159436434,7.938484784,3.22876505,0
6.342957778,6.301603316,3.752277313,0
6.066308538,9.329419579,6.981126057,0
0.699405205,0.971790351,5.104863848,1
0.135161102,9.530453735,0.376030098,0
5.492650525,5.434072079,0.78996668,1
5.082523748,7.579002075,9.5050073,0
8.673026614,9.907643748,2.852804372,0
5.684562363,0.200240277,4.388630438,1
7.942350843,3.940899225,5.31740916,0
3.968277783,4.569374715,6.910009585,1
6.006456695,1.524473578,0.638916275,1
5.577267976,6.462060196,1.592355732,0
2.26565272,3.088632929,0.097696679,1
6.182728738,2.692205721,4.512573508,1
3.328441641,0.738628394,3.235149099,1
4.668376658,0.240425127,9.35455879,1
1.163627716,0.101064566,0.032302341,1
8.029016562,5.084925197,2.031149479,1
8.279856219,8.581194965,2.604614385,0
8.895370413,3.5460917,6.131808507,0
5.041865857,8.277851756,2.668161953,0
5.718616348,4.644428123,3.720655218,0
4.32286445,6.965034655,0.174280357,0
3.406701241,9.326159209,0.435603402,0
5.009564566,1.046868285,9.357328412,1
8.95387137,8.083993106,6.838126877,0
9.495223045,4.698792445,5.661819047,0
1.07247718,4.911656853,2.921652433,1
7.762318731,5.845530924,3.280807289,0
2.061545709,8.5536757,5.956742443,0
5.020141518,4.923118651,4.583427703,0
4.857381177,6.453813957,1.385039218,0
9.507192163,2.247504746,7.334209527,0
0.147939668,5.02875409,0.264252208,1
2.36259535,5.162206972,3.31719285,1
3.766432748,2.249287173,6.801873936,1
5.396188944,8.084884753,2.484949456,0
7.898324296,1.556183985,1.1852532,1
7.771027172,1.371121582,0.943801241,1
1.939598782,0.912906808,3.097325174,1
5.631858173,2.592386349,5.49546727,1
3.595697566,5.459069197,4.221910416,1
5.269860044,7.408765139,2.574290667,0
8.073448842,1.454348497,5.741824765,0
9.987699084,1.305972933,6.468142608,0
9.818972037,4.237641221,1.759938384,0
3.57112913,4.172457561,7.052199029,1
5.106577237,3.808314618,0.629766717,1
2.116155412,4.875572071,3.097293198,0
5.547271681,1.868445462,5.044393038,1
8.564818437,7.195136341,2.475606468,0
6.548811984,7.995769428,2.206533178,0
9.76453137,9.575851292,7.965593449,1
7.811856809,2.358991066,4.472645588,0
7.042091222,2.491161652,4.784885386,0
9.568550659,4.849295267,7.579948235,0
9.99936386,5.865742316,6.923476904,0
7.663725991,7.566224019,0.261155708,0
5.56129788,9.619748545,4.356801536,0
3.760527152,4.250427454,0.705859233,0
8.473323309,8.621489386,9.030505304,0
2.360526948,4.848422773,9.535374935,0
3.636441719,5.607397134,1.037310061,1
6.850495233,0.826954808,2.549528973,1
5.3617586,9.944479913,1.367522275,0
0.12677885,7.208354392,7.70993323,1
7.206113903,3.357907902,3.167253504,0
3.785356503,8.099490158,8.238575907,0
7.896657026,5.181923642,5.191541117,0
3.345678516,0.021971631,1.764899529,1
2.085853806,7.283497852,3.508772185,1
5.540198424,2.401992932,2.524324967,1
2.278453589,8.805969548,6.520762759,0
5.40913277,5.206207635,0.532981111,0
8.71176276,0.33533203,0.179046911,1
9.068112433,0.045473831,6.679367251,1
5.361622804,8.610829329,6.144442124,0
3.439567223,2.102967962,8.412995741,1
2.016389854,5.078029355,0.237888171,1
1.758481456,2.159648011,8.777937544,1
9.422970481,5.106368518,1.506635238,0
0.37559654,0.846890307,2.300111329,1
1.713717949,2.53724288,3.001750009,1
8.818788347,1.433621876,4.996526675,0
9.883049777,3.545128349,4.463179234,0
8.202442843,8.304426207,3.497846442,0
5.436678646,5.734252029,0.213968494,0
9.353429223,2.141668202,4.659209928,1
8.720744985,8.549764806,5.14128357,0
8.440868164,9.879503867,6.913046331,0
8.364897866,3.775209001,5.652662639,0
0.875429913,9.710442076,5.481472293,0
